"taxon","16S rRNA accession #","Family","Genus","Species","Strain","Genome size","%G+C","Other genetic characteristics","Cell shape","Pigments","Cell wall","Motility","Biofilm formation","Habitat isolated from","Oxygen use","Salinity preference","pH minimum","pH optimum","pH maximum","Temperature minimum","Temperature optimum","Temperature maximum","NaCl minimum","NaCl optimum","NaCl maximum","Host","Symbiotic","Pathogenic","Disease caused","Metabolism (energy & carbon source)","Mono & di-saccharides","Polysaccharides","Amino acids","Alcohols","Fatty acids","Other energy or carbon sources","Fermentation products","Polyalkanoates (plastics)","Other metabolic product","Antibiotic sensitivity","Antibiotic resistant","Cell Size"
"Thermoproteus_tenax","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_tabanidicola","","","","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolinea_mesophila","","","","","","","56.4","","coccoid,filamentous,rod-shaped,,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halosimplex_carlsbadense","","","","","","","","","rod shaped,pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natronoarchaeum_mannanilyticum","","","","","","","63","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanohalophilus_oregonense","","","","","","","40.9","","irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acholeplasma_multilocale","","","","","","","31","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acholeplasma_cavigenitalium","","","","","","","36","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_gallopavonis","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Picrophilus_oshimae","","","","","","","36","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_Lineolae","","","","","","","25","","filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanohalophilus_mahii","","","","","","","48.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_culicicola","","","","","","","26.6","","nonhelical,helical,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanotorris_formicicus","","","","","","","","","pairs,singly,coccus,,irregular,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natronolimnobius_innermongolicus","","","","","","","","","pleomorphic,cocci,disks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Entomoplasma_freundtii","","","","","","","1","","coccoid,shape","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoculleus_olentangyi","","","","","","","","","cocci,,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.rubescens.SAG_381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halosarcina_pallida","","","","","","","65.4","","clusters,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_acidaminovorans","","","","","","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_tibetense","","","","","","","63.3","","rod-shaped,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrobaculum_oguniense","","","","","","","48","","rod-shaped,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.PCC7942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Anaeroplasma_abactoclasticum","","","","","","","33.7","","short,coccoid,clusters,pleomorphic,filaments,dumbbell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aeropyrum_pernix","","","","","","","67","","coccoid,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoregula_formicica","","","","","","","56.2","","coccoid,rod-shaped,,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_leopharyngis","","","","","","","28","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_congolense","","","","","","","0.3","","pairs,chains,aggregates,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermococcus_okinawensis","","","","","","","","","pairs,singly,cocci,,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ureaplasma_urealyticum","","","","","","","27-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Entomoplasma_lucivorax","","","","","","","1","","short,pleomorphic,coccoidal,filaments,unbranched,branched,subcoccoidal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_floricola","","","","","","","","","filaments,helical,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidiplasma_cupricumulans","","","","","","","","","rod-like,branched","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplamsa_muris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanohalophilus_zhilinae","","","","","","","38","","clumps,cocci,,irregular,tetrads","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natrinema_altunense","","","","","","","65.6","","pleomorphic,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanofollis_liminatans","","","","","","","60","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloarcula_argentinensis","","","","","","","62","","flat,disks,triangular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_sabaudiense","","","","","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cyanobacterium.UCYN-A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocalculus_chunghsingensis","","","","","","","50.0","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natrinema_gari","","","","","","","65.4","","rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_gorgonarius","","","","","","","50.6","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_gladiatoris","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Microcystis.sp.T1-4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_curvatus","","","","","","","","","pairs,singly,tapered,curved,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_mirum","","","","","","","","","filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nostoc_commune","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_sodomense","","","","","","","68","","rod-shaped,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolobus_oregonensis","","","","","","","40.9","","aggregates,cocci,,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanogenium_tatii","","","","","","","54","","regular,irregular,highly irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halococcus_dombrowskii","","","","","","","61.3","","clusters,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanomicrobium_mobile","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.elongatus.PCC7942","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanospirillum_lacunae","","","","","","","45.3,49.5","","wavy,curved,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Microcystis.aeruginosa.PCC9432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermus_fervidus","","","","","","","","","pairs,filaments,singly,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lyngbya.sp.PCC8106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobacterium_denitrificans","","","","","","","","","disk shaped,pleomorphic,disk,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermobacter_wolfeii","","","","","","","61","","pairs,singly,chains,crooked,cylindrical,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halosarcina_limi","","","","","","","61.2","","pleomorphic,cocci,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_ivanovii","","","","","","","","","short,singly,chains,curved,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermobacter_thermoautotrophicus","","","","","","","49","","cylindrical,,filaments,rods,,crooked,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Asteroleplasma_anaerobium","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_sp._Strain_AM4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_leachii","","","","","","","25.4","","non-spiral,pleomorphic,filaments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natrinema_versiforme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ignicoccus_islandicus","","","","","","","","","pairs,singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_poulsonii","","","","","","","1","","filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus_sp.SH-94-5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tapinothrix_ozarkiana","","","","","","","","","constricted,coccoid,filaments,tapering,trichomes,long,isodiametric","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloterrigena_longa","","","","","","","63.2","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_platyhelix","","","","","","","1","","filaments,helical,flattened","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrococcus_sp._NA2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Archaeoglobus_veneficus","","","","","","","45","","pairs,singly,cocci,irregular,plate-shaped,lobes,triangular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoplanus_endosymbiosus","","","","","","","","","discs,regular,singly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_horonobensis","","","","","","","","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_alcaliphilum","","","","","","","57","","short,pairs,filaments,chains,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_pullorum","","","","","","","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_sturni","","","","","","","31,870","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermosphaera_aggregans","","","","","","","46","","short,pairs,singly,chains,cocci,aggregates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_citri","","","","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloferax_alexandrinus","","","","","","","59.5","","pleomorphic,rod-shaped,singly,cocci,irregular,square,triangular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_alligatoris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_columbinasale","","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.C9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halopiger_aswanensis","","","","","","","67.1","","short,pleomorphic,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Anabaena_sp.PCC_7120","","","","","","","","","filamentous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloferax_elongans","","","","","","","61.4","","short,pleomorphic,irregular,long,rods,elongated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_terrestre","","","","","","","64.4,64.2","","pleomorphic,flat,disc-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sulfolobus_acidocaldarius","","","","","","","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Nodularia.spumigena.NSOR10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Caldisphaera_lagunensis","","","","","","","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_alkaliphilum","","","","","","","62.1","","short,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Entomoplasma_luminosum","","","","","","","28.8","","short,pleomorphic,coccoidal,filaments,unbranched,branched,subcoccoidal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.elongatus.PCC6301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ferroglobus_placidus","","","","","","","43","","coccoid,pairs,singly,aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mastigocoleus_testarum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sulfurisphaera_ohwakuensis","","","","","","","32.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_ixodetis","","","","","","","25.0","","coccoid,filamentous,helical,branched","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halopelagius_inordinatus","","","","","","","","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_smithii","","","","","","","","","short,coccobacilli,tapered,rods,oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanopyrus_kandleri","","","","","","","","","singly,chains,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natronolimnobius_baerhuensis","","","","","","","","","rod-shaped,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prochlorococcus.marinus.str.MIT9313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_veterum","","","","","","","33.8","","singly,chains,crooked,long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidilobus_sulfurreducens","","","","","","","59.9","","coccoid,pairs,singly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus_sp._strain_MA19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Anabaena.variabilis.ATCC29413","","","","","","","","","filamentous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ureaplasma_cati","","","","","","","","","coccoid,filaments,coccobacillary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prochlorococcus.marinus.str.MIT9312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_fumicolans","","","","","","","55,54","","cocci,spherical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloarcula_quadrata","","","","","","","60.1","","pleomorphic,flat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_espanolae","","","","","","","34.0","","chains,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_onnurineus","","","","","","","52.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mesoplasma_chauliocola","","","","","","","28.3","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_melliferum","","","","","","","26","","nonhelical,pleomorphic,filaments,helical,long,spherical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Vulcanisaeta_souniana","","","","","","","44.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_kocurii","","","","","","","69.4","","rod-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Vulcanisaeta_moutnovskia","","","","","","","","","long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_marinus","","","","","","","52.3","","cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Geoglobus_ahangari","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_taiwanense","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanogenium_cariaci","","","","","","","52","","irregular,highly irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolobus_siciliae","","","","","","","42","","coccoid,singly,aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natronorubrum_bangense","","","","","","","59.9","","pleomorphic,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hyperthermus_butylicus","","","","","","","56","","long","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_lipophilum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_tadjuricus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Microcoleus.chthonoplastes.PCC7420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_simbae","","","","","","","37","","pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidianus_brierleyi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermoproteus_neutrophilus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cyanothece.sp.PCC7425","","","","","","","","","coccoid,cylindrical,shape,unicellular,oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocalculus_taiwanensis","","","","","","","","","coccoid,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mesoplasma_corruscae","","","","","","","26.4","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidilobus_saccharovorans","","","","","","","54.5","","regular,cocci,,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cyanothece.sp.PCC7424","","","","","","","","","cylindrical,unicellular,oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_penaei","","","","","","","","","filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acholeplasma_palmae","","","","","","","30.0","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Caldivirga_maquilingensis","","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoculleus_bourgensis","","","","","","","59","","cocci,irregular,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_zilligii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_clarkii","","","","","","","1","","filamentous,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Caldisphaera_draconis","","","","","","","53.9","","coccoid,spherical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidianus_tengchongensis","","","","","","","","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Marsacia_ferruginose","","","","","","","","","short,filaments,cylindrical,irregular,elongated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Anaeroplasma_intermedium","","","","","","","32.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocalculus_pumilus","","","","","","","51.9","","singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Natronobacterium_vacuolata","","","","","","","62.7","","short,rods,spherical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halogranum_rubrum","","","","","","","55.7","","short,rods,polymorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halalkalicoccus_tibetensis","","","","","","","61.5","","clusters,pairs,singly,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Raphidiopsis.brookii.D9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Metallosphaera_cuprina","","","","","","","40.2","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_flexile","","","","","","","37.3,36.4","","chains,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermococcus_kodakarensis","","","","","","","38","","pairs,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolacinia_paynteri","","","","","","","","","coccoid,filaments,singly,irregular,shape,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_cantharicola","","","","","","","26","","filamentous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorubrum_ezzemoulense","","","","","","","61.9","","pleomorphic,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolobus_profundi","","","","","","","42.4","","pairs,singly,cocci,aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_acididurans","","","","","","","","","pairs,singly,chains,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosalsum_zhilinae","","","","","","","40.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prochlorococcus.marinus.str.MIT9303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_synoviae","","","","","","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mesoplasma_tabanidae","","","","","","","28.3","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.BL107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocorpusculum_labreanum","","","","","","","","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halorussus_rarus","","","","","","","66.1","","rod shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Acidianus_manzaensis","","","","","","","29.9","","regular,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prochlorococcus.marinus.str.MIT9301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halovivax_asiaticus","","","","","","","60.3","","rod-shaped,pleomorphic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_penetrans","","","","","","","30.5","","flask,flask shaped,chains,elongated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanothermobacter_marburgensis","","","","","","","48,52","","pairs,chains,cylindrical,long,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Thermogymnomonas_acidicola","","","","","","","56.1,56","","pleomorphic,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_mycoides_subsp._capri","","","","","","","23.0,24.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_helicoides","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cyanothece.sp.PCC7822","","","","","","","","","cylindrical,unicellular,oval","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanosarcina_lacustris","","","","","","","43.4","","cocci,aggregates,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_turonicum","","","","","","","1","","filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_wolinii","","","","","","","33","","short,coccobacillus,pairs,chains,tapered","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoculleus_palmolei","","","","","","","59,59.5","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloarcula_salaria","","","","","","","61.6","","pleomorphic,rods,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobrevibacter_thaueri","","","","","","","38","","short,coccobacillus,pairs,chains,tapered,elongated","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prochlorococcus.marinus.str.MIT9215","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanoplanus_petrolearius","","","","","","","","","pairs,singly,irregular,disc-shaped","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sulfophobococcus_zilligii","","","","","","","54","","filaments,regular,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloferax_lucentensis","","","","","","","64.5","","pleomorphic,rods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mesoplasma_grammopterae","","","","","","","29.1","","coccoid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocorpusculum_bavaricum","","","","","","","47.7,51","","coccoid,singly,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mycoplasma_molare","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halomarina_oriensis","","","","","","","67.7","","discs,pairs,singly,cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanocorpusculum_spp.","","","","","","","","","cocci,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Halobacterium_volcanii","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tapinothrix_clintonii","","","","","","","","","filaments,long,taper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rubidibacter_lacunae","","","","","","","60.5","","rod-shaped,unicellular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methermicoccus_shengliensis","","","","","","","56","","clusters,cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanococcus_deltae","","","","","","","40.5","","cocci,,irregular","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanolinea_tarda","","","","","","","56.3","","filaments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Haloferax_mucosum","","","","","","","60.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Methanobacterium_palustre","","","","","","","34","","rod-shaped,filaments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spiroplasma_velocicrescens","","","","","","","27.5","","filaments,helical","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Pyrococcus_glycovorans","","","","","","","0.5","","cocci","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Synechococcus.sp.WH7803","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ferroplasma_thermophilum","","","","","","","","","sphere-shaped,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
